STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,coicop,Classification of individual consumption by purpose (COICOP),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2010,,88.19,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2011,,95.41,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2012,,98.36,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2013,,99.98,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2014,,100.74,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2015,,100.00,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2016,,101.31,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2017,,104.77,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2018,,106.31,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2019,,109.96,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2020,,112.57,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2021,,116.12,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2022,,146.18,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2023,,167.59,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LT,Lithuania,2024,,166.74,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,1996,,64.37,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,1997,,65.05,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,1998,,66.79,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,1999,,67.60,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2000,,68.98,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2001,,72.24,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2002,,75.03,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2003,,76.52,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2004,,77.94,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2005,,79.24,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2006,,81.12,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2007,,83.83,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2008,,88.30,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2009,,89.61,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2010,,90.43,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2011,,92.84,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2012,,95.28,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2013,,98.66,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2014,,99.41,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2015,,100.00,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2016,,101.46,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2017,,104.24,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2018,,106.43,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2019,,107.99,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2020,,110.78,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2021,,111.90,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2022,,119.78,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2023,,132.30,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LU,Luxembourg,2024,,135.27,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,1996,,46.24,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,1997,,47.45,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,1998,,48.00,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,1999,,47.48,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2000,,47.79,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2001,,50.10,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2002,,51.83,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2003,,53.20,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2004,,57.13,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2005,,62.39,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2006,,67.51,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2007,,76.64,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2008,,90.62,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2009,,90.57,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2010,,90.31,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2011,,97.91,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2012,,100.18,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2013,,101.51,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2014,,101.24,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2015,,100.00,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2016,,101.07,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2017,,106.74,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2018,,107.47,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2019,,110.60,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2020,,113.33,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2021,,115.86,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2022,,141.01,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2023,,159.72,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,LV,Latvia,2024,,164.23,,,,,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2015,,100.00,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2016,,99.01,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2017,,100.89,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2018,,101.65,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2019,,105.33,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2020,,106.84,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2021,,110.54,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2022,,134.88,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2023,,149.90,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,ME,Montenegro,2024,,151.64,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2005,,72.70,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2006,,74.53,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2007,,76.93,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2008,,88.97,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2009,,88.57,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2010,,88.65,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2011,,94.11,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2012,,95.45,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HICP_AIND(1.0),HICP - annual data (average index and rate of change),A,Annual,INX_A_AVG,Annual average index,CP01,Food and non-alcoholic beverages,MK,North Macedonia,2013,,99.46,,d,definition differs (see metadata),,
